ID	t	A0	notFoundBySE
2624	14.0000	0.368769	
2625	1.00000	0.367248	
2625	3.00000	0.349673	
2625	5.00000	0.321192	
2625	7.00000	0.331832	
2625	10.0000	0.291934	
2625	14.0000	0.287504	
2626	1.00000	0.541316	
2626	3.00000	0.468061	
2626	5.00000	0.447456	
2626	10.0000	0.439501	
2626	14.0000	0.410327	
2627	1.00000	0.520941	
2627	3.00000	0.511657	
2627	5.00000	0.494631	
2627	7.00000	0.491850	
2627	10.0000	0.467701	
2627	14.0000	0.443626	
2628	1.00000	0.486513	
2628	3.00000	0.483874	
2628	5.00000	0.452139	
2628	7.00000	0.429975	
2628	10.0000	0.414886	
2628	14.0000	0.385602	
2629	1.00000	0.514609	
2629	3.00000	0.498249	
2629	5.00000	0.482864	
2629	7.00000	0.459779	
2629	10.0000	0.440438	
2629	14.0000	0.403006	
2630	1.00000	0.459401	
2630	3.00000	0.450738	
2630	5.00000	0.419385	
2630	7.00000	0.393541	
2630	10.0000	0.383972	
2630	14.0000	0.351646	
2631	1.00000	0.440971	
2631	3.00000	0.451922	
2631	5.00000	0.418259	
2631	7.00000	0.397062	
2631	10.0000	0.382382	
2631	14.0000	0.361625	
2632	1.00000	0.662255	
2632	3.00000	0.519466	
2632	10.0000	0.473806	
2632	14.0000	0.507051	
2633	1.00000	0.328821	
2633	5.00000	0.355545	
2633	10.0000	0.290957	
2633	14.0000	0.264367	
2634	1.00000	0.484633	
2634	3.00000	0.466420	
2634	7.00000	0.396392	
2634	10.0000	0.400954	
2634	14.0000	0.374637	
2635	1.00000	0.490607	
2635	3.00000	0.984305	
2635	5.00000	0.460148	
2635	7.00000	0.441816	
2635	10.0000	0.427228	
2635	14.0000	0.407636	
2636	1.00000	0.379920	
2636	7.00000	0.290518	
2636	10.0000	0.297576	
2636	14.0000	0.287317	
2637	1.00000	0.435564	
2637	3.00000	0.436880	
2637	5.00000	0.404502	
2637	7.00000	0.508104	
2637	10.0000	0.365325	
2637	14.0000	0.331604	
2638	1.00000	0.487985	
2638	5.00000	0.265934	
2638	10.0000	0.203277	
2638	14.0000	0.211787	
2639	3.00000	0.357547	
2639	5.00000	0.281553	
2639	7.00000	0.313730	
2639	10.0000	0.283868	
2639	14.0000	0.225460	
2640	1.00000	0.240090	
2640	3.00000	0.172296	
2640	5.00000	0.213769	
2640	7.00000	0.193405	
2640	10.0000	0.0959080	
2641	1.00000	0.324177	
2641	3.00000	0.380054	
2641	5.00000	0.216033	
2641	10.0000	0.374834	
2641	14.0000	0.188941	
2642	1.00000	0.232813	
2642	3.00000	0.239573	
2642	5.00000	0.202217	
2642	7.00000	0.174981	
2642	10.0000	0.135801	
2642	14.0000	0.113254	
2643	1.00000	0.253044	
2643	3.00000	0.220550	
2643	5.00000	0.252722	
2643	7.00000	0.241304	
2643	10.0000	0.140483	
2644	1.00000	0.368818	
2644	3.00000	0.350114	
2644	5.00000	0.246948	
2644	7.00000	0.196342	
2644	10.0000	0.195696	
2644	14.0000	0.191327	
2645	3.00000	0.291855	
2645	7.00000	0.322328	
2645	10.0000	0.282724	
2645	14.0000	0.234079	
2646	3.00000	0.566433	
2646	5.00000	0.509387	
2646	7.00000	0.492113	
2646	10.0000	0.681068	
2646	14.0000	0.447472	
2647	3.00000	0.577396	
2647	5.00000	0.546857	
2647	7.00000	0.532708	
2647	10.0000	0.516592	
2647	14.0000	0.397281	
2648	3.00000	0.243834	
2648	7.00000	0.107205	
2648	10.0000	0.201920	
2648	14.0000	0.103363	
2649	1.00000	0.326939	
2649	3.00000	0.274989	
2649	5.00000	0.213709	
2649	7.00000	0.199213	
2649	10.0000	0.167635	
2650	1.00000	0.304917	
2650	3.00000	0.375140	
2650	5.00000	0.346567	
2650	10.0000	0.291677	
2650	14.0000	0.247615	
2651	3.00000	0.503880	
2651	5.00000	0.438429	
2651	7.00000	0.384953	
2651	10.0000	0.339779	
2652	1.00000	0.199279	
2652	3.00000	0.215733	
2652	5.00000	0.168575	
2652	7.00000	0.166886	
2652	10.0000	0.128577	
2652	14.0000	0.100186	
2653	1.00000	0.220133	
2653	3.00000	0.245579	
2653	5.00000	0.194923	
2653	7.00000	0.162817	
2653	10.0000	0.139958	
2654	1.00000	0.339657	
2654	5.00000	0.297800	
2654	7.00000	0.379431	
2654	10.0000	0.261410	
2654	14.0000	0.372974	
2655	1.00000	0.515946	
2655	3.00000	0.430430	
2655	5.00000	0.353019	
2655	7.00000	0.303214	
2655	10.0000	0.304244	
2655	14.0000	0.266758	
2656	3.00000	0.252242	
2656	5.00000	0.198279	
2656	7.00000	0.170084	
2656	10.0000	0.133838	
2657	1.00000	0.411556	
2657	3.00000	0.331036	
2657	5.00000	0.269004	
2657	10.0000	0.208446	
2657	14.0000	0.257969	
2658	1.00000	0.325130	
2658	3.00000	0.301899	
2658	5.00000	0.273892	
2658	7.00000	0.250358	
2658	10.0000	0.230052	
2658	14.0000	0.203846	
2659	1.00000	0.278253	
2659	3.00000	0.262737	
2659	5.00000	0.221244	
2659	7.00000	0.200503	
2659	14.0000	0.157707	
2660	1.00000	0.506601	
2660	3.00000	0.467202	
2660	5.00000	0.393794	
2660	7.00000	0.364334	
2660	14.0000	0.259233	
2661	1.00000	0.280422	
2661	3.00000	0.260492	
2661	5.00000	0.238850	
2661	7.00000	0.201498	
2662	1.00000	0.361636	
2662	3.00000	0.343475	
2662	5.00000	0.295566	
2662	7.00000	0.274323	
2662	10.0000	0.248495	
2662	14.0000	0.217131	
2663	5.00000	0.299465	
2663	7.00000	0.266130	
2663	10.0000	0.248311	
2663	14.0000	0.193181	
2664	1.00000	0.311782	
2664	3.00000	0.243038	
2664	5.00000	0.226610	
2664	10.0000	0.148059	
2665	1.00000	0.481495	
2665	3.00000	0.461918	
2665	5.00000	0.442066	
2665	7.00000	0.422990	
2665	10.0000	0.394902	
2665	14.0000	0.380026	
2666	1.00000	0.182195	
2666	3.00000	0.161321	
2666	5.00000	0.133745	
2666	10.0000	0.0918538	
2667	1.00000	0.259811	
2667	3.00000	0.233721	
2667	5.00000	0.119920	
2667	10.0000	0.112866	
2667	14.0000	0.189026	
2668	1.00000	0.284636	
2668	3.00000	0.282789	
2668	5.00000	0.223975	
2668	10.0000	0.183166	
2668	14.0000	0.182874	
2669	1.00000	0.205800	
2669	5.00000	0.0896877	
2669	7.00000	0.0239695	
2669	10.0000	0.0185472	
2670	1.00000	0.412247	
2670	3.00000	0.374449	
2670	5.00000	0.330609	
2670	7.00000	0.304843	
2670	10.0000	0.303891	
2670	14.0000	0.298085	
2671	1.00000	0.615053	
2671	3.00000	0.552677	
2671	5.00000	0.541553	
2671	7.00000	0.343368	
2671	10.0000	0.480575	
2671	14.0000	0.551656	
2672	1.00000	0.475696	
2672	3.00000	0.456765	
2672	5.00000	0.411116	
2672	10.0000	0.379914	
2672	14.0000	0.349645	
2673	1.00000	0.442199	
2673	5.00000	0.262426	
2673	7.00000	0.189205	
2673	14.0000	0.257053	
2674	1.00000	0.675750	
2674	3.00000	0.551944	
2674	5.00000	0.648190	
2674	7.00000	0.532348	
2674	10.0000	0.517357	
2674	14.0000	0.512242	
2675	1.00000	0.429456	
2675	3.00000	0.330575	
2675	5.00000	0.328049	
2675	10.0000	0.342124	
2675	14.0000	0.318829	
2676	1.00000	0.445497	
2676	5.00000	0.414448	
2676	7.00000	0.394835	
2676	10.0000	0.400829	
2676	14.0000	0.318486	
2677	1.00000	0.293185	
2677	3.00000	0.275057	
2677	5.00000	0.227053	
2677	7.00000	0.198326	
2677	10.0000	0.195279	
2677	14.0000	0.195986	
2678	1.00000	0.432486	
2678	5.00000	0.258288	
2678	7.00000	0.167633	
2678	10.0000	0.213090	
2678	14.0000	0.196877	
2679	1.00000	0.283423	
2679	3.00000	0.255285	
2679	7.00000	0.169227	
2679	10.0000	0.178613	
2679	14.0000	0.164441	
2680	1.00000	0.402174	
2680	3.00000	0.267292	
2680	5.00000	0.417509	
2680	10.0000	0.249434	
2680	14.0000	0.193469	
2681	3.00000	0.190846	
2681	7.00000	0.100793	
2681	10.0000	0.0990870	
2681	14.0000	0.0982889	
2682	3.00000	0.422673	
2682	5.00000	0.342202	
2682	7.00000	0.322286	
2682	14.0000	0.344846	
2683	3.00000	0.420220	
2683	5.00000	0.354975	
2683	7.00000	0.327953	
2683	10.0000	0.334686	
2683	14.0000	0.320511	
2684	1.00000	0.192472	
2684	3.00000	0.396834	
2684	5.00000	0.122402	
2684	7.00000	0.110670	
2684	10.0000	0.105704	
2684	14.0000	0.0993561	
2685	3.00000	0.357191	
2685	5.00000	0.273973	
2685	7.00000	0.226851	
2685	10.0000	0.182717	
2685	14.0000	0.0768545	
2686	1.00000	0.233422	
2686	3.00000	0.154547	
2686	5.00000	0.123873	
2686	7.00000	0.0921840	
2686	10.0000	0.102764	
2686	14.0000	0.131036	
2687	1.00000	0.342795	
2687	5.00000	0.193728	
2687	7.00000	0.167200	
2687	10.0000	0.292971	
2687	14.0000	0.176767	
2688	1.00000	0.489284	
2688	3.00000	0.421099	
2688	5.00000	0.371707	
2688	7.00000	0.404211	
2689	3.00000	0.307010	
2689	5.00000	0.217025	
2689	7.00000	0.187134	
2689	10.0000	0.149688	
2690	1.00000	0.366964	
2690	3.00000	0.261052	
2690	5.00000	0.576688	
2690	7.00000	0.179111	
2690	10.0000	0.162726	
2690	14.0000	0.181812	
2691	1.00000	0.581947	
2691	5.00000	0.462282	
2691	7.00000	0.431639	
2691	10.0000	0.448289	
2691	14.0000	0.478830	
2692	1.00000	0.492122	
2692	3.00000	0.424613	
2692	5.00000	0.379545	
2692	7.00000	0.363472	
2692	10.0000	0.338726	
2692	14.0000	0.333869	
2693	1.00000	0.443612	
2693	3.00000	0.359876	
2693	5.00000	0.325025	
2693	7.00000	0.301886	
2693	10.0000	0.281358	
2693	14.0000	0.282036	
2694	1.00000	0.383763	
2694	3.00000	0.276479	
2694	5.00000	0.185331	
2694	7.00000	0.140491	
2694	10.0000	0.234618	
2694	14.0000	0.155913	
2695	1.00000	0.361828	
2695	5.00000	0.242545	
2695	7.00000	0.241755	
2695	10.0000	0.236358	
2695	14.0000	0.263007	
2696	5.00000	0.261333	
2696	7.00000	0.238225	
2696	10.0000	0.172854	
2696	14.0000	0.225278	
2697	1.00000	0.308953	
2697	3.00000	0.202564	
2697	5.00000	0.0898608	
2697	7.00000	0.148607	
2697	10.0000	0.102477	
2697	14.0000	0.0255719	
2698	1.00000	0.498408	
2698	3.00000	0.422558	
2698	5.00000	0.354405	
2698	7.00000	0.197060	
2698	10.0000	0.363402	
2698	14.0000	0.262748	
2699	1.00000	0.409032	
2699	3.00000	0.327806	
2699	5.00000	0.267202	
2699	7.00000	0.254247	
2699	10.0000	0.268088	
2699	14.0000	0.263624	
2700	1.00000	0.583853	
2700	5.00000	0.417754	
2700	7.00000	0.412152	
2700	10.0000	0.394985	
2700	14.0000	0.405900	
2701	1.00000	0.407432	
2701	5.00000	0.250147	
2701	7.00000	0.257761	
2701	10.0000	0.232496	
2701	14.0000	0.219419	
2702	1.00000	0.312540	
2702	5.00000	0.167548	
2702	7.00000	0.460260	
2702	10.0000	0.0677460	
2702	14.0000	0.442013	
2703	1.00000	0.305911	
2703	3.00000	0.276396	
2703	5.00000	0.753160	
2703	7.00000	0.148644	
2703	10.0000	0.0205923	
2703	14.0000	0.112818	
2704	1.00000	0.481962	
2704	3.00000	0.433322	
2704	5.00000	0.349322	
2704	7.00000	0.364905	
2704	10.0000	0.323545	
2704	14.0000	0.293431	
2705	3.00000	0.227611	
2705	5.00000	0.163881	
2705	7.00000	0.130350	
2705	10.0000	0.108461	
2705	14.0000	0.133197	
2706	1.00000	0.604426	
2706	3.00000	0.882442	
2706	5.00000	0.377301	
2706	7.00000	0.165204	
2706	14.0000	0.293896	
2707	1.00000	0.331815	
2707	5.00000	0.268071	
2707	7.00000	0.222789	
2707	10.0000	0.213088	
2707	14.0000	0.207675	
2708	1.00000	0.409994	
2708	3.00000	0.360934	
2708	5.00000	0.326956	
2708	7.00000	0.288778	
2708	10.0000	0.321011	
2708	14.0000	0.269813	
2709	1.00000	0.522851	
2709	3.00000	0.486823	
2709	7.00000	0.998497	
2709	10.0000	0.384174	
2709	14.0000	0.358135	
2710	1.00000	0.213559	
2710	5.00000	0.150816	
2710	7.00000	0.130333	
2710	10.0000	0.134102	
2710	14.0000	0.153992	
2711	1.00000	0.296610	
2711	5.00000	0.230629	
2711	7.00000	0.303165	
2711	14.0000	0.219074	
2712	1.00000	0.230798	
2712	3.00000	0.150615	
2712	5.00000	0.136121	
2712	7.00000	0.101458	
2712	10.0000	0.119589	
2713	1.00000	0.477999	
2713	3.00000	0.296859	
2713	5.00000	0.755176	
2713	7.00000	0.434982	
2713	10.0000	0.297431	
2714	1.00000	0.239511	
2714	3.00000	0.392748	
2714	5.00000	0.0779911	
2714	7.00000	0.631269	
2714	10.0000	0.0949251	
2714	14.0000	0.488955	
2715	1.00000	0.556137	
2715	3.00000	0.431243	
2715	5.00000	0.381358	
2715	10.0000	0.497739	
2715	14.0000	0.237630	
2716	1.00000	0.299621	
2716	3.00000	0.234711	
2716	5.00000	0.214756	
2716	7.00000	0.485916	
2717	1.00000	0.215620	
2717	5.00000	0.128726	
2717	7.00000	0.143001	
2717	10.0000	0.0830848	
2717	14.0000	0.147315	
2718	5.00000	0.225361	
2718	7.00000	0.265108	
2718	10.0000	0.269284	
2718	14.0000	0.222619	
2719	1.00000	0.464020	
2719	3.00000	0.302768	
2719	7.00000	0.601559	
2719	10.0000	0.0559906	
2719	14.0000	0.0920712	
2720	1.00000	0.548508	
2720	3.00000	0.530466	
2720	5.00000	0.495071	
2720	7.00000	0.475599	
2720	10.0000	0.446156	
2720	14.0000	0.397869	
2721	1.00000	0.486372	
2721	3.00000	0.473314	
2721	5.00000	0.444585	
2721	7.00000	0.428808	
2721	10.0000	0.400740	
2721	14.0000	0.370936	
2722	1.00000	0.345742	
2722	3.00000	0.286749	
2722	5.00000	0.328650	
2722	7.00000	0.389516	
2722	10.0000	0.293336	
2723	1.00000	0.469662	
2723	3.00000	0.456104	
2723	5.00000	0.433763	
2723	7.00000	0.399513	
2723	10.0000	0.375579	
2723	14.0000	0.345358	
2724	1.00000	0.492794	
2724	3.00000	0.478208	
2724	5.00000	0.446810	
2724	7.00000	0.427995	
2724	10.0000	0.405952	
2724	14.0000	0.379674	
2725	1.00000	0.609955	
2725	3.00000	0.613835	
2725	5.00000	0.525932	
2725	7.00000	0.495534	
2725	10.0000	0.499639	
2725	14.0000	0.454936	
2726	1.00000	0.499226	
2726	3.00000	0.466913	
2726	5.00000	0.463395	
2726	7.00000	0.398231	
2726	10.0000	0.367751	
2726	14.0000	0.321046	
2727	1.00000	0.276649	
2727	5.00000	0.237518	
2727	7.00000	0.187418	
2727	10.0000	0.176486	
2728	1.00000	0.445560	
2728	3.00000	0.426444	
2728	5.00000	0.400101	
2728	7.00000	0.383291	
2728	10.0000	0.354069	
2728	14.0000	0.321654	
2729	1.00000	0.261201	
2729	3.00000	0.100286	
2729	5.00000	0.215369	
2729	7.00000	0.204987	
2729	10.0000	0.185680	
2730	3.00000	0.438189	
2730	5.00000	0.308124	
2730	7.00000	0.376602	
2730	10.0000	0.217012	
2730	14.0000	0.289457	
2731	1.00000	0.444641	
2731	3.00000	0.440894	
2731	5.00000	0.427919	
2731	7.00000	0.396969	
2731	10.0000	0.375986	
2731	14.0000	0.355432	
2732	1.00000	0.454504	
2732	3.00000	0.523691	
2732	5.00000	0.411190	
2732	7.00000	0.388692	
2732	10.0000	0.364044	
2732	14.0000	0.336710	
2733	1.00000	0.468219	
2733	5.00000	0.425943	
2733	10.0000	0.376964	
2733	14.0000	0.346329	
2734	1.00000	0.566791	
2734	3.00000	0.541778	
2734	5.00000	0.523359	
2734	7.00000	0.512982	
2734	10.0000	0.427732	
2734	14.0000	0.478715	
2735	1.00000	0.526797	
2735	3.00000	0.532706	
2735	5.00000	0.506465	
2735	7.00000	0.494712	
2735	10.0000	0.462265	
2735	14.0000	0.434225	
2736	3.00000	0.432882	
2736	5.00000	0.594614	
2736	7.00000	0.414794	
2736	10.0000	0.395157	
2737	1.00000	0.311902	
2737	5.00000	0.256196	
2737	7.00000	0.248419	
2737	10.0000	0.225737	
2737	14.0000	0.190790	
2738	1.00000	0.504829	
2738	3.00000	0.483103	
2738	5.00000	0.442731	
2738	7.00000	0.432698	
2738	10.0000	0.389669	
2738	14.0000	0.353862	
2739	1.00000	0.309677	
2739	3.00000	0.292161	
2739	5.00000	0.264425	
2739	7.00000	0.238241	
2739	10.0000	0.226140	
2739	14.0000	0.192284	
2740	1.00000	0.460681	
2740	3.00000	0.437730	
2740	5.00000	0.395296	
2740	10.0000	0.342500	
2740	14.0000	0.307001	
2741	3.00000	0.464421	
2741	5.00000	0.395684	
2741	10.0000	0.372233	
2741	14.0000	0.220116	
2742	1.00000	0.504086	
2742	5.00000	0.533208	
2742	10.0000	0.608344	
2742	14.0000	0.102907	
2743	1.00000	0.566678	
2743	3.00000	0.480261	
2743	7.00000	0.380793	
2743	10.0000	0.415395	
2744	1.00000	0.368219	
2744	3.00000	0.201191	
2744	5.00000	0.118938	
2744	7.00000	0.125316	
2744	14.0000	0.160352	
2745	1.00000	0.375768	
2745	3.00000	0.363573	
2745	5.00000	0.327021	
2745	7.00000	0.0555004	
2746	1.00000	0.282845	
2746	3.00000	0.282741	
2746	5.00000	0.133222	
2746	7.00000	0.177818	
2746	10.0000	0.170242	
2747	1.00000	0.346893	
2747	3.00000	0.382804	
2747	5.00000	0.348115	
2747	7.00000	0.276458	
2747	10.0000	0.272110	
2747	14.0000	0.247490	
2748	1.00000	0.294135	
2748	3.00000	0.362276	
2748	5.00000	0.200937	
2748	7.00000	0.249002	
2748	10.0000	0.319910	
2748	14.0000	0.222372	
2749	1.00000	0.355619	
2749	3.00000	0.350676	
2749	5.00000	0.328560	
2749	7.00000	0.268028	
2749	10.0000	0.209546	
2749	14.0000	0.207322	
2750	1.00000	0.368868	
2750	3.00000	0.316772	
2750	5.00000	0.363215	
2750	7.00000	0.271800	
2750	10.0000	0.247998	
2750	14.0000	0.239782	
2751	1.00000	0.301069	
2751	3.00000	0.279683	
2751	5.00000	0.204725	
2751	7.00000	0.222446	
2751	10.0000	0.215522	
2752	1.00000	0.325628	
2752	3.00000	0.279040	
2752	5.00000	0.277094	
2752	7.00000	0.249756	
2752	10.0000	0.215387	
2752	14.0000	0.0983101	
2753	3.00000	0.357983	
2753	5.00000	0.335259	
2753	7.00000	0.304693	
2753	10.0000	0.262412	
2753	14.0000	0.261852	
2754	3.00000	0.169848	
2754	5.00000	0.177126	
2754	7.00000	0.152181	
2754	10.0000	0.146606	
2755	3.00000	0.218594	
2755	5.00000	0.195852	
2755	7.00000	0.182524	
2755	10.0000	0.166723	
2756	3.00000	0.409779	
2756	5.00000	0.329960	
2756	7.00000	0.319141	
2756	10.0000	0.290980	
2757	3.00000	0.359205	
2757	5.00000	0.329270	
2757	7.00000	0.303233	
2757	10.0000	0.296927	
2758	1.00000	0.640537	
2758	3.00000	0.613272	
2758	5.00000	0.558067	
2758	7.00000	0.608571	
2758	10.0000	0.550152	
2758	14.0000	0.618821	
2759	1.00000	0.528767	
2759	3.00000	0.514967	
2759	7.00000	0.339346	
2759	14.0000	0.456923	
2760	1.00000	0.582771	
2760	3.00000	0.578689	
2760	7.00000	0.477485	
2760	10.0000	0.496325	
2760	14.0000	0.503503	
2761	3.00000	0.219076	
2761	5.00000	0.259235	
2761	10.0000	0.225184	
2761	14.0000	0.192607	
2762	1.00000	0.576397	
2762	3.00000	0.609937	
2762	5.00000	0.558604	
2762	7.00000	0.520357	
2762	10.0000	0.289588	
2762	14.0000	0.205005	
2763	1.00000	0.582025	
2763	3.00000	1.00098	
2763	5.00000	0.412258	
2763	7.00000	0.487809	
2763	10.0000	0.426761	
2763	14.0000	0.402799	
2764	1.00000	0.531927	
2764	3.00000	0.560348	
2764	5.00000	0.530280	
2764	7.00000	0.486831	
2764	10.0000	0.465055	
2764	14.0000	0.452567	
2765	3.00000	0.605910	
2765	5.00000	0.609564	
2765	7.00000	0.559254	
2765	10.0000	0.551161	
2765	14.0000	0.539632	
2766	1.00000	0.248873	
2766	3.00000	0.254153	
2766	5.00000	0.224151	
2766	7.00000	0.215467	
2766	10.0000	0.220194	
2766	14.0000	0.187384	
2767	1.00000	0.377623	
2767	3.00000	0.517960	
2767	5.00000	0.407826	
2767	7.00000	0.353412	
2767	10.0000	0.296352	
2767	14.0000	0.227721	
2768	1.00000	0.395700	
2768	3.00000	0.282698	
2768	5.00000	0.294730	
2768	7.00000	0.279545	
2768	10.0000	0.230912	
2768	14.0000	0.217780	
2769	1.00000	0.386241	
2769	3.00000	0.396651	
2769	5.00000	0.332007	
2769	7.00000	0.284506	
2769	10.0000	0.246440	
2769	14.0000	0.221666	
2770	1.00000	0.390820	
2770	3.00000	0.222377	
2770	5.00000	0.305481	
2770	7.00000	0.371707	
2770	10.0000	0.362335	
2770	14.0000	0.317905	
2771	3.00000	0.411896	
2771	5.00000	0.270761	
2771	7.00000	0.252316	
2771	10.0000	0.200657	
2772	3.00000	0.252843	
2772	5.00000	0.265955	
2772	7.00000	0.255696	
2772	10.0000	0.206701	
2772	14.0000	0.130922	
2773	1.00000	0.372934	
2773	3.00000	0.391132	
2773	5.00000	0.323572	
2773	7.00000	0.295494	
2773	10.0000	0.237026	
2773	14.0000	0.245466	
2774	1.00000	0.426826	
2774	3.00000	0.379330	
2774	5.00000	0.305029	
2774	7.00000	0.296744	
2774	10.0000	0.257936	
2774	14.0000	0.220374	
2775	1.00000	0.425750	
2775	3.00000	0.428980	
2775	7.00000	0.330228	
2775	10.0000	0.308651	
2775	14.0000	0.228901	
2776	1.00000	0.401419	
2776	3.00000	0.424804	
2776	7.00000	0.444691	
2776	14.0000	0.299301	
2777	3.00000	0.420885	
2777	5.00000	0.393439	
2777	7.00000	0.356962	
2777	10.0000	0.345597	
2778	1.00000	0.347768	
2778	3.00000	0.408420	
2778	5.00000	0.336352	
2778	7.00000	0.254638	
2778	10.0000	0.228936	
2778	14.0000	0.201367	
2779	1.00000	0.364655	
2779	3.00000	0.280280	
2779	7.00000	0.293722	
2779	14.0000	0.274393	
2780	1.00000	0.476221	
2780	3.00000	0.573502	
2780	5.00000	0.437861	
2780	7.00000	0.281382	
2780	10.0000	0.351354	
2780	14.0000	0.336163	
2781	3.00000	0.347380	
2781	5.00000	0.319744	
2781	7.00000	0.246986	
2781	10.0000	0.237904	
2782	1.00000	0.561277	
2782	3.00000	0.531685	
2782	5.00000	0.495403	
2782	7.00000	0.502352	
2782	10.0000	0.441333	
2782	14.0000	0.445955	
2783	1.00000	0.608828	
2783	3.00000	0.683197	
2783	5.00000	0.566028	
2783	7.00000	0.548039	
2783	10.0000	0.517944	
2783	14.0000	0.492360	
2784	1.00000	0.280659	
2784	3.00000	0.232247	
2784	5.00000	0.201121	
2784	10.0000	0.121968	
2785	3.00000	0.277738	
2785	5.00000	0.189449	
2785	7.00000	0.0201482	
2785	10.0000	0.165661	
2785	14.0000	0.113435	
2786	1.00000	0.288266	
2786	3.00000	0.255758	
2786	5.00000	0.199276	
2786	7.00000	0.175637	
2786	14.0000	0.139878	
2787	1.00000	0.507370	
2787	3.00000	0.483705	
2787	5.00000	0.401491	
2787	7.00000	0.403188	
2787	10.0000	0.363113	
2787	14.0000	0.379458	
2788	1.00000	0.343182	
2788	3.00000	0.343491	
2788	5.00000	0.295322	
2788	7.00000	0.264192	
2788	10.0000	0.239938	
2788	14.0000	0.202132	
2789	1.00000	0.388467	
2789	5.00000	0.223395	
2789	10.0000	0.252316	
2789	14.0000	0.198184	
2790	3.00000	0.403416	
2790	5.00000	0.345569	
2790	7.00000	0.332708	
2790	10.0000	0.304697	
2790	14.0000	0.260748	
2791	1.00000	0.474648	
2791	5.00000	0.390372	
2791	7.00000	0.379341	
2791	10.0000	0.341588	
2791	14.0000	0.296891	
2792	1.00000	0.448866	
2792	3.00000	0.392027	
2792	5.00000	0.365287	
2792	7.00000	0.341935	
2792	10.0000	0.327472	
2792	14.0000	0.294101	
2793	1.00000	0.278551	
2793	3.00000	0.253432	
2793	5.00000	0.508934	
2793	14.0000	0.130759	
2794	1.00000	0.286194	
2794	3.00000	0.983721	
2794	5.00000	0.209943	
2794	7.00000	0.184636	
2794	10.0000	0.155018	
2794	14.0000	0.121289	
2795	1.00000	0.530936	
2795	3.00000	0.517141	
2795	7.00000	0.245800	
2795	10.0000	0.453654	
2795	14.0000	0.428102	
2796	5.00000	0.400552	
2796	7.00000	0.370453	
2796	10.0000	0.337667	
2796	14.0000	0.298632	
2797	3.00000	0.276547	
2797	5.00000	0.229371	
2797	7.00000	0.220707	
2797	10.0000	0.195559	
2797	14.0000	0.160579	
2798	1.00000	0.0856120	
2798	3.00000	0.211228	
2798	5.00000	0.251577	
2798	7.00000	0.200453	
2798	10.0000	0.179600	
2798	14.0000	0.163953	
2799	1.00000	0.381446	
2799	3.00000	0.125451	
2799	5.00000	0.229826	
2799	10.0000	0.201999	
2799	14.0000	0.201672	
2800	1.00000	0.273749	
2800	3.00000	0.260396	
2800	5.00000	0.210358	
2800	7.00000	0.184021	
2800	10.0000	0.180068	
2801	3.00000	0.420898	
2801	5.00000	0.362822	
2801	7.00000	0.339958	
2801	10.0000	0.329091	
2802	1.00000	0.397435	
2802	3.00000	0.365519	
2802	10.0000	0.257117	
2802	14.0000	0.231471	
2803	1.00000	0.407077	
2803	3.00000	0.397591	
2803	5.00000	0.329824	
2803	10.0000	0.257021	
2803	14.0000	0.253704	
2804	1.00000	0.561906	
2804	3.00000	0.513440	
2804	5.00000	0.467323	
2804	7.00000	0.425247	
2804	10.0000	0.405023	
2804	14.0000	0.382140	
2805	3.00000	0.572329	
2805	5.00000	0.381829	
2805	7.00000	0.358207	
2805	10.0000	0.352158	
2806	3.00000	0.400640	
2806	5.00000	0.335083	
2806	7.00000	0.303849	
2806	10.0000	0.261589	
2807	1.00000	0.434769	
2807	3.00000	0.400025	
2807	5.00000	0.328709	
2807	7.00000	0.304756	
2807	10.0000	0.286234	
2807	14.0000	0.249344	
2808	1.00000	0.462613	
2808	3.00000	0.415801	
2808	5.00000	0.312312	
2808	7.00000	0.206401	
2808	14.0000	0.214377	
2809	1.00000	0.218970	
2809	3.00000	0.192480	
2809	5.00000	0.136796	
2809	7.00000	0.106226	
2810	1.00000	0.591828	
2810	3.00000	0.533634	
2810	5.00000	0.474441	
2810	7.00000	0.436029	
2810	10.0000	0.415254	
2810	14.0000	0.439249	
2811	1.00000	0.258377	
2811	3.00000	0.295427	
2811	5.00000	0.223213	
2811	7.00000	0.206167	
2811	10.0000	0.159428	
2811	14.0000	0.120931	
2812	1.00000	0.325478	
2812	3.00000	0.289687	
2812	5.00000	0.176168	
2812	7.00000	0.137244	
2812	10.0000	0.150382	
2812	14.0000	0.124855	
2813	1.00000	0.384079	
2813	3.00000	0.346644	
2813	5.00000	0.280115	
2813	7.00000	0.248983	
2813	10.0000	0.222386	
2813	14.0000	0.196356	
2814	1.00000	0.400050	
2814	3.00000	0.339469	
2814	5.00000	0.261397	
2814	7.00000	0.223497	
2814	10.0000	0.191956	
2815	1.00000	0.472836	
2815	3.00000	0.402377	
2815	5.00000	0.335294	
2815	7.00000	0.256916	
2815	10.0000	0.254627	
2815	14.0000	0.212471	
2816	1.00000	0.554503	
2816	3.00000	0.494451	
2816	5.00000	0.412732	
2816	10.0000	0.344942	
2816	14.0000	0.165105	
2817	1.00000	0.589279	
2817	3.00000	0.396002	
2817	10.0000	0.211537	
2817	14.0000	0.173206	
2818	3.00000	0.287276	
2818	5.00000	0.218321	
2818	10.0000	0.150799	
2818	14.0000	0.130587	
